abbr,sentence_a,sentence_b,sentence_c
EMLA,We investigated the efficacy of an eutectic mixture of local anesthetics ( EMLA ) in reducing the pain of a botulinum toxin injection into eyelids. 17 patients with facial dyskinesia (9 blepharospasm and 8 hemifacial spasm) who had been treated regularly with botulinum toxin injections received EMLA cream and placebo.,We investigated the efficacy of an eutectic mixture of local anesthetics ( EMLA ) in reducing the pain of a botulinum toxin injection into eyelids. 17 patients with facial dyskinesia (9 blepharospasm and 8 hemifacial spasm) who had been treated regularly with botulinum toxin injections received EMLA cream and placebo.,We investigated the efficacy of an eutectic mixture of local anesthetics ( EMLA ) in reducing the pain of a botulinum toxin injection into eyelids. 17 patients with facial dyskinesia (9 blepharospasm and 8 hemifacial spasm) who had been treated regularly with botulinum toxin injections received EMLA cream and placebo.
EMLA,The association between prilocaine and methemoglobinemia has generally restricted prilocaine use in infants and children to the eutectic mixture of local anesthetics ( EMLA ).,The association between prilocaine and methemoglobinemia has generally restricted prilocaine use in infants and children to the eutectic mixture of local anesthetics ( EMLA ).,The association between prilocaine and methemoglobinemia has generally restricted prilocaine use in infants and children to the eutectic mixture of local anesthetics ( EMLA ).
EMLA,"This study was conducted to evaluate the use of eutectic mixture of local anesthetics ( EMLA ) for various clinical procedures such as extraction of the mobile primary teeth, root stumps as well as pulpal therapy procedures in the primary teeth.","This study was conducted to evaluate the use of eutectic mixture of local anesthetics ( EMLA ) for various clinical procedures such as extraction of the mobile primary teeth, root stumps as well as pulpal therapy procedures in the primary teeth.","This study was conducted to evaluate the use of eutectic mixture of local anesthetics ( EMLA ) for various clinical procedures such as extraction of the mobile primary teeth, root stumps as well as pulpal therapy procedures in the primary teeth."
EMLA,"OBJECTIVE: A double-randomized, blinded crossover trial was performed to assess the efficacy of ELA-Max (4% liposomal lidocaine) as compared with eutectic mixture of local anesthetics ( EMLA ) for pain relief during pediatric venipuncture procedures.","OBJECTIVE: A double-randomized, blinded crossover trial was performed to assess the efficacy of ELA-Max (4% liposomal lidocaine) as compared with eutectic mixture of local anesthetics ( EMLA ) for pain relief during pediatric venipuncture procedures.","OBJECTIVE: A double-randomized, blinded crossover trial was performed to assess the efficacy of ELA-Max (4% liposomal lidocaine) as compared with eutectic mixture of local anesthetics ( EMLA ) for pain relief during pediatric venipuncture procedures."
EMLA,Lidocaine iontophoresis versus eutectic mixture of local anesthetics ( EMLA ) for IV placement in children.,Lidocaine iontophoresis versus eutectic mixture of local anesthetics ( EMLA ) for IV placement in children.,Lidocaine iontophoresis versus eutectic mixture of local anesthetics ( EMLA ) for IV placement in children.
EMLA,"In this study, we compared dermal analgesia provided by lidocaine iontophoresis and eutectic mixture of local anesthetics ( EMLA ).","In this study, we compared dermal analgesia provided by lidocaine iontophoresis and eutectic mixture of local anesthetics ( EMLA ).","In this study, we compared dermal analgesia provided by lidocaine iontophoresis and eutectic mixture of local anesthetics ( EMLA )."
EMLA,"The purpose of this study was to determine the safety and pharmacokinetics of a eutectic mixture of local anesthetics ( EMLA ) used to ameliorate postburn pruritus after application onto newly formed, intact skin in children.","The purpose of this study was to determine the safety and pharmacokinetics of a eutectic mixture of local anesthetics ( EMLA ) used to ameliorate postburn pruritus after application onto newly formed, intact skin in children.","The purpose of this study was to determine the safety and pharmacokinetics of a eutectic mixture of local anesthetics ( EMLA ) used to ameliorate postburn pruritus after application onto newly formed, intact skin in children."
EMLA,INTRODUCTION: The purpose of the study was to determine the efficacy of music and eutectic mixture of local anesthetics ( EMLA ) on pain responses of neonates undergoing circumcision.,INTRODUCTION: The purpose of the study was to determine the efficacy of music and eutectic mixture of local anesthetics ( EMLA ) on pain responses of neonates undergoing circumcision.,INTRODUCTION: The purpose of the study was to determine the efficacy of music and eutectic mixture of local anesthetics ( EMLA ) on pain responses of neonates undergoing circumcision.
EMLA,"The eutectic mixture of local anesthetics ( EMLA ) is a topical application, which has proved to be a useful medication for providing pain relief among children.","The eutectic mixture of local anesthetics ( EMLA ) is a topical application, which has proved to be a useful medication for providing pain relief among children.","The eutectic mixture of local anesthetics ( EMLA ) is a topical application, which has proved to be a useful medication for providing pain relief among children."
EMLA,PURPOSE: A eutectic mixture of local anesthetics ( EMLA ) is commonly used to provide topical anesthesia for intravenous (i.v.) cannulation.,PURPOSE: A eutectic mixture of local anesthetics ( EMLA ) is commonly used to provide topical anesthesia for intravenous (i.v.) cannulation.,PURPOSE: A eutectic mixture of local anesthetics ( EMLA ) is commonly used to provide topical anesthesia for intravenous (i.v.) cannulation.
EMLA,"A eutectic mixture of local anesthetics ( EMLA ), prepared as a cream, is an oil-in-water emulsion of 2 anesthetic agents lidocaine and prilocaine.","A eutectic mixture of local anesthetics ( EMLA ), prepared as a cream, is an oil-in-water emulsion of 2 anesthetic agents lidocaine and prilocaine.","A eutectic mixture of local anesthetics ( EMLA ), prepared as a cream, is an oil-in-water emulsion of 2 anesthetic agents lidocaine and prilocaine."
EMS,PURPOSE: Emergency Medical Services ( EMS ) play an important role in acute stroke therapy.,PURPOSE: Emergency Medical Services ( EMS ) play an important role in acute stroke therapy.,PURPOSE: Emergency Medical Services ( EMS ) play an important role in acute stroke therapy.
EMS,DESIGN: Analysis of an administrative database of all Emergency Medical Services ( EMS ) patient care reports in Pennsylvania.,DESIGN: Analysis of an administrative database of all Emergency Medical Services ( EMS ) patient care reports in Pennsylvania.,DESIGN: Analysis of an administrative database of all Emergency Medical Services ( EMS ) patient care reports in Pennsylvania.
EMS,METHODS: We conducted an observational study of patients with ventricular fibrillation treated by first-tier Emergency Medical Services ( EMS ).,METHODS: We conducted an observational study of patients with ventricular fibrillation treated by first-tier Emergency Medical Services ( EMS ).,METHODS: We conducted an observational study of patients with ventricular fibrillation treated by first-tier Emergency Medical Services ( EMS ).
EMS,STUDY OBJECTIVE: We determine whether the use of an Emergency Medical Services ( EMS ) protocol for selective spine immobilization would result in appropriate immobilization without spinal cord injury associated with nonimmobilization.,STUDY OBJECTIVE: We determine whether the use of an Emergency Medical Services ( EMS ) protocol for selective spine immobilization would result in appropriate immobilization without spinal cord injury associated with nonimmobilization.,STUDY OBJECTIVE: We determine whether the use of an Emergency Medical Services ( EMS ) protocol for selective spine immobilization would result in appropriate immobilization without spinal cord injury associated with nonimmobilization.
